Order ID,Order Date,Year,Month,Month Date,Sales,Price,Revenue,Profit,Channel,Product,Category,SubCategory,Supplier,Region,Country
1317,10/16/2019,2019,10,Oct,5,337000,1685000,337000,Sosial Media,WWI Stereo Bluetooth Headphones E1000 Black,Audio,Bluetooth Headphones,Wide World Importers,Amerika,USA
8003,5/21/2021,2021,5,May,13,1247000,16211000,15119000,Sosial Media,SV 160GB USB2.0 Portable Hard Disk M65 Grey,Computers,Computers Accessories,Southridge Video,Amerika,USA
8017,5/8/2021,2021,5,May,13,4824000,62712000,20943000,Sosial Media,The Phone Company PDA Handheld 4.7 inch L650 Black,Cell phones,Smart phones & PDAs ,The Phone Company,Amerika,USA
8027,4/9/2021,2021,4,Apr,13,1159000,15067000,14729000,Sosial Media,Contoso Telephoto Conversion Lens M350 Silver,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Amerika,USA
8036,9/16/2021,2021,9,Sep,10,300000,3000000,340000,Sosial Media,Contoso Wireless Notebook Optical Mouse M35 White,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
2358,9/25/2019,2019,9,Sep,5,300000,1500000,300000,Sosial Media,Contoso 4G MP3 Player E400 Orange,Audio,MP4&MP3,"Contoso, Ltd",Amerika,USA
8072,7/24/2021,2021,7,Jul,18,170000,3060000,1278000,Sosial Media,Contoso Power Inverter - DC to AC power inverter E900 White,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
8073,9/30/2021,2021,9,Sep,10,6990000,69900000,56110000,Sosial Media,WWI Laptop15 M0150 Blue,Computers,Laptops,Wide World Importers,Amerika,USA
8080,8/21/2021,2021,8,Aug,9,5121000,46089000,45018000,Sosial Media,Litware Home Theater System 4.1 Channel M412 Silver,TV and Video,Home Theater System,"Litware, Inc.",Amerika,USA
8085,3/28/2021,2021,3,Mar,10,2890000,28900000,25120000,Website,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,Cell phones,Touch Screen Phones ,The Phone Company,Amerika,USA
8100,6/12/2021,2021,6,Jun,9,5391000,48519000,48051000,Toko,Fabrikam Laptop16 M6000 Black,Computers,Laptops,"Fabrikam, Inc.",Amerika,USA
8105,3/30/2021,2021,3,Mar,10,590000,5900000,5170000,Website,Adventure Works CRT17 E105 Black,Computers,Monitors,Adventure Works,Amerika,USA
8135,11/16/2021,2021,11,Nov,30,2877000,86310000,35670000,Website,SV 160GB USB2.0 Portable Hard Disk M65 White,Computers,Computers Accessories,Southridge Video,Amerika,USA
2676,9/13/2019,2019,9,Sep,5,240000,1200000,240000,Sosial Media,NT Wireless Bluetooth Stereo Headphones E102 Silver,Audio,Bluetooth Headphones,Northwind Traders,Amerika,USA
8141,1/25/2021,2021,1,Jan,12,3510000,42120000,15528000,Sosial Media,"Adventure Works 15.6"" LCD TV M130W Silver",TV and Video,Televisions,Adventure Works,Amerika,USA
8170,10/9/2021,2021,10,Oct,10,6990000,69900000,47160000,Sosial Media,Adventure Works Laptop15 M1501 Blue,Computers,Laptops,Adventure Works,Amerika,USA
8189,1/27/2021,2021,1,Jan,24,11280000,270720000,71952000,Reseller,Contoso Home Theater System 4.1 Channel M1420 White,TV and Video,Home Theater System,"Contoso, Ltd",Amerika,USA
8195,10/15/2021,2021,10,Oct,10,4990000,49900000,47000000,Reseller,Proseware Projector 480p DLP12 White,Computers,Projectors & Screens,"Proseware, Inc.",Amerika,USA
8202,4/30/2021,2021,4,Apr,13,10068000,130884000,63661000,Toko,Litware Home Theater System 7.1 Channel M710 Silver,TV and Video,Home Theater System,"Litware, Inc.",Amerika,USA
8219,1/20/2021,2021,1,Jan,12,5039000,60468000,45828000,Sosial Media,A. Datum SLR Camera X136 Silver,Cameras,Digital SLR Cameras,A. Datum Corporation,Amerika,USA
8221,2/12/2021,2021,2,Feb,12,290000,3480000,3144000,Sosial Media,Contoso Mini Battery Charger Kit E320 Silver,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Amerika,USA
8228,2/14/2021,2021,2,Feb,12,3451000,41412000,24324000,Sosial Media,SV DVD 15-Inch Player Portable L200 Black,Movies,Movie DVD,Southridge Video,Amerika,USA
8249,6/30/2021,2021,6,Jun,9,2552000,22968000,3771000,Website,The Phone Company Pen Touch Screen Phones M320 Grey,Cell phones,Touch Screen Phones ,The Phone Company,Amerika,USA
8256,10/4/2021,2021,10,Oct,20,798000,15960000,15020000,Toko,Contoso Leather Case - case for digital photo camera X20 Grey,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
8268,1/13/2021,2021,1,Jan,12,7611000,91332000,70272000,Sosial Media,Fabrikam SLR Camera X147 Silver,Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Amerika,USA
8269,3/6/2021,2021,3,Mar,10,2670000,26700000,6900000,Sosial Media,The Phone Company Smart phones Unlocked M300 Pink,Cell phones,Smart phones & PDAs ,The Phone Company,Amerika,USA
8282,10/22/2021,2021,10,Oct,20,1380000,27600000,13300000,Reseller,Adventure Works CRT19 E10 Black,Computers,Monitors,Adventure Works,Amerika,USA
8287,1/22/2021,2021,1,Jan,12,1774000,21288000,1836000,Website,Proseware Duplex Scanner M200 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Amerika,USA
3421,10/6/2019,2019,10,Oct,5,300000,1500000,300000,Sosial Media,Contoso 4G MP3 Player E400 Black,Audio,MP4&MP3,"Contoso, Ltd",Amerika,USA
8322,12/25/2021,2021,12,Dec,24,2158000,51792000,3336000,Toko,SV 8xDVD E120 Black,TV and Video,VCD & DVD,Southridge Video,Amerika,USA
8323,5/31/2021,2021,5,May,13,3648000,47424000,20722000,Sosial Media,WWI Screen 113in M1610 Silver,Computers,Projectors & Screens,Wide World Importers,Amerika,USA
8326,7/19/2021,2021,7,Jul,18,7428000,133704000,133146000,Toko,Fabrikam Budget Moviemaker 1'' 25mm E400 White,Cameras,Camcorders,"Fabrikam, Inc.",Amerika,USA
8361,12/4/2021,2021,12,Dec,12,8179000,98148000,96204000,Sosial Media,WWI Projector 720p LCD56 White,Computers,Projectors & Screens,Wide World Importers,Amerika,USA
8374,9/16/2021,2021,9,Sep,20,1200000,24000000,7740000,Sosial Media,Contoso Travel Charger for S-Series Battery E302 Silver,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Amerika,USA
8377,6/7/2021,2021,6,Jun,9,1950000,17550000,9945000,Toko,SV DVD Recorder L230 Grey,Movies,Movie DVD,Southridge Video,Amerika,USA
8383,12/16/2021,2021,12,Dec,24,2080000,49920000,3336000,Sosial Media,Proseware Fax Phone E100 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Amerika,USA
8416,3/15/2021,2021,3,Mar,10,5290000,52900000,10550000,Reseller,Contoso Home Theater System 5.1 Channel M1540 Black,TV and Video,Home Theater System,"Contoso, Ltd",Amerika,USA
8424,3/17/2021,2021,3,Mar,10,1434000,14340000,1280000,Sosial Media,"Adventure Works 19"" Color Digital TV E35 Brown",TV and Video,Televisions,Adventure Works,Amerika,USA
8425,2/25/2021,2021,2,Feb,12,237000,2844000,516000,Sosial Media,Contoso Battery charger - bike E200 White,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
8437,1/6/2021,2021,1,Jan,24,9917000,238008000,208104000,Toko,Fabrikam Budget Moviemaker 1'' 25mm E400 White,Cameras,Camcorders,"Fabrikam, Inc.",Amerika,USA
8458,6/30/2021,2021,6,Jun,9,304000,2736000,2628000,Sosial Media,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Grey,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
8468,11/17/2021,2021,11,Nov,10,6990000,69900000,65610000,Toko,Fabrikam Laptop15 M5000 White,Computers,Laptops,"Fabrikam, Inc.",Amerika,USA
5324,9/23/2019,2019,9,Sep,5,129000,645000,129000,Reseller,NT Bluetooth Stereo Headphones E52 Pink,Audio,Bluetooth Headphones,Northwind Traders,Amerika,USA
8478,12/18/2021,2021,12,Dec,12,9096000,109152000,19596000,Sosial Media,Adventure Works Laptop15.4W M1548 White,Computers,Laptops,Adventure Works,Amerika,USA
8485,10/28/2021,2021,10,Oct,10,3020000,30200000,30150000,Reseller,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,Cell phones,Smart phones & PDAs ,The Phone Company,Amerika,USA
5433,9/15/2019,2019,9,Sep,5,337000,1685000,337000,Sosial Media,WWI Stereo Bluetooth Headphones E1000 Black,Audio,Bluetooth Headphones,Wide World Importers,Amerika,USA
5468,10/15/2019,2019,10,Oct,5,337000,1685000,337000,Sosial Media,WWI Stereo Bluetooth Headphones E1000 Blue,Audio,Bluetooth Headphones,Wide World Importers,Amerika,USA
8498,4/11/2021,2021,4,Apr,13,6300000,81900000,20982000,Sosial Media,"Adventure Works 32"" LCD HDTV M130 Silver",TV and Video,Televisions,Adventure Works,Amerika,USA
8499,5/9/2021,2021,5,May,13,3768000,48984000,30992000,Sosial Media,WWI Screen 113in M1610 Silver,Computers,Projectors & Screens,Wide World Importers,Amerika,USA
5564,10/19/2019,2019,10,Oct,5,108000,540000,108000,Sosial Media,Contoso 2G MP3 Player E200 Black,Audio,MP4&MP3,"Contoso, Ltd",Amerika,USA
6126,11/15/2019,2019,11,Nov,5,300000,1500000,300000,Sosial Media,Contoso 4G MP3 Player E400 Orange,Audio,MP4&MP3,"Contoso, Ltd",Amerika,USA
8526,10/28/2021,2021,10,Oct,10,239000,2390000,820000,Sosial Media,Contoso Digital Camera Accessory kit M200 Blue,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
7968,10/8/2019,2019,10,Oct,5,129000,645000,129000,Sosial Media,NT Bluetooth Stereo Headphones E52 Blue,Audio,Bluetooth Headphones,Northwind Traders,Amerika,USA
8569,6/8/2021,2021,6,Jun,9,2478000,22302000,15129000,Sosial Media,"Adventure Works 19"" Portable LCD HDTV M110 White",TV and Video,Televisions,Adventure Works,Amerika,USA
8577,8/28/2021,2021,8,Aug,9,1871000,16839000,7263000,Sosial Media,Proseware Laser Jet Color Printer X300 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Amerika,USA
8580,2/3/2021,2021,2,Feb,12,141000,1692000,1488000,Sosial Media,Contoso 90W AC/DC Power Adapter E300 White,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
8583,1/8/2021,2021,1,Jan,12,11789000,141468000,104304000,Reseller,Fabrikam Trendsetter 1/2'' 3mm X300 Grey,Cameras,Camcorders,"Fabrikam, Inc.",Amerika,USA
8632,9/29/2021,2021,9,Sep,10,360000,3600000,3130000,Reseller,Contoso 4 Handset Cordless Phone System M86 White,Cell phones,Home & Office Phones,"Contoso, Ltd",Amerika,USA
8636,6/1/2021,2021,6,Jun,13,3404000,44252000,-2210000,Reseller,SV Car Video TFT6.2W E6280 Silver,TV and Video,Car Video,Southridge Video,Amerika,USA
8637,4/30/2021,2021,4,Apr,26,4788000,124488000,98462000,Toko,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Amerika,USA
8662,4/13/2021,2021,4,Apr,13,5856000,76128000,37726000,Sosial Media,Contoso Home Theater System 4.1 Channel M1420 Black,TV and Video,Home Theater System,"Contoso, Ltd",Amerika,USA
8663,5/22/2021,2021,5,May,26,22428000,583128000,297414000,Reseller,Fabrikam Business Videographer 1'' 25mm M600 White,Cameras,Camcorders,"Fabrikam, Inc.",Amerika,USA
8675,12/19/2021,2021,12,Dec,12,2912000,34944000,22380000,Sosial Media,Contoso Screen 106in M060 White,Computers,Projectors & Screens,"Contoso, Ltd",Amerika,USA
8689,6/1/2021,2021,6,Jun,13,2300000,29900000,16666000,Sosial Media,A. Datum Advanced Digital Camera M300 Orange,Cameras,Digital Cameras,A. Datum Corporation,Amerika,USA
8690,5/1/2021,2021,5,May,26,1205000,31330000,29302000,Reseller,Contoso Expandable1-Handset Cordless Phone System M207 Black,Cell phones,Home & Office Phones,"Contoso, Ltd",Amerika,USA
8703,4/14/2021,2021,4,Apr,13,2521000,32773000,13585000,Reseller,A. Datum SLR-like Digital Camera M400 Azure,Cameras,Digital Cameras,A. Datum Corporation,Amerika,USA
8718,5/11/2021,2021,5,May,13,608000,7904000,1820000,Sosial Media,Proseware CRT15 E10 Black,Computers,Monitors,"Proseware, Inc.",Amerika,USA
8752,1/9/2021,2021,1,Jan,12,3651000,43812000,20508000,Website,A. Datum SLR Camera M140 Pink,Cameras,Digital SLR Cameras,A. Datum Corporation,Amerika,USA
8755,6/11/2021,2021,6,Jun,9,2247000,20223000,10296000,Sosial Media,Proseware Screen 106in M1609 White,Computers,Projectors & Screens,"Proseware, Inc.",Amerika,USA
8765,10/2/2021,2021,10,Oct,10,950000,9500000,5640000,Sosial Media,Contoso Telephoto Conversion Lens M350 Black,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Amerika,USA
8768,6/28/2021,2021,6,Jun,27,3983000,107541000,55431000,Toko,Contoso Bluetooth Notebook Mouse X305 White,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
8789,11/20/2021,2021,11,Nov,20,2580000,51600000,17400000,Sosial Media,A. Datum Compact Digital Camera M200 Green,Cameras,Digital Cameras,A. Datum Corporation,Amerika,USA
8803,7/22/2021,2021,7,Jul,18,1836000,33048000,3870000,Website,SV 80GB USB2.0 Portable Hard Disk E500 Red,Computers,Computers Accessories,Southridge Video,Amerika,USA
8620,11/14/2019,2019,11,Nov,5,300000,1500000,300000,Website,Contoso 4G MP3 Player E400 Black,Audio,MP4&MP3,"Contoso, Ltd",Amerika,USA
8811,3/25/2021,2021,3,Mar,20,500000,10000000,5740000,Toko,Contoso USB Cable M250 White,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Amerika,USA
8815,3/19/2021,2021,3,Mar,10,2690000,26900000,14210000,Website,The Phone Company Smart phones 8 GB of Memory M400 White,Cell phones,Smart phones & PDAs ,The Phone Company,Amerika,USA
8819,4/27/2021,2021,4,Apr,13,7292000,94796000,83070000,Website,"A. Datum SLR Camera 35"" X358 Silver",Cameras,Digital SLR Cameras,A. Datum Corporation,Amerika,USA
8833,10/10/2021,2021,10,Oct,10,1500000,15000000,6380000,Toko,Contoso Bluetooth Notebook Mouse X305 Black,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
8853,11/26/2021,2021,11,Nov,10,270000,2700000,820000,Sosial Media,Contoso Phone System Accessory Handset with Charger M308 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Amerika,USA
8855,3/3/2021,2021,3,Mar,10,700000,7000000,5370000,Website,Contoso Wireless Laser Mouse M55 Silver,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
8856,2/5/2021,2021,2,Feb,24,5495000,131880000,76896000,Sosial Media,WWI Desktop PC1.80 E1800 White,Computers,Desktops,Wide World Importers,Amerika,USA
8882,10/29/2021,2021,10,Oct,400,1624000,649600000,550400000,Sosial Media,Contoso Original K1m Li-Ion Standard Battery E170 White,Cell phones,Cell phones Accessories,"Contoso, Ltd",Amerika,USA
8883,4/10/2021,2021,4,Apr,13,707000,9191000,663000,Sosial Media,SV DVD External DVD Burner M200 Blue,Movies,Movie DVD,Southridge Video,Amerika,USA
8909,12/18/2021,2021,12,Dec,12,11948000,143376000,106140000,Sosial Media,Fabrikam Trendsetter 1'' 25mm X400 Black,Cameras,Camcorders,"Fabrikam, Inc.",Amerika,USA
8944,6/2/2021,2021,6,Jun,13,2432000,31616000,21281000,Sosial Media,Proseware Screen 100in M1609 Black,Computers,Projectors & Screens,"Proseware, Inc.",Amerika,USA
8948,1/1/2021,2021,1,Jan,24,5125000,123000000,48816000,Website,SV DVD Recorder L200 Black,Movies,Movie DVD,Southridge Video,Amerika,USA
8949,5/16/2021,2021,5,May,13,4277000,55601000,9633000,Sosial Media,Contoso Home Theater System 4.1 Channel M1410 Black,TV and Video,Home Theater System,"Contoso, Ltd",Amerika,USA
8951,6/14/2021,2021,6,Jun,9,161000,1449000,765000,Sosial Media,SV DVD 48 DVD Storage Binder M50 Red,Movies,Movie DVD,Southridge Video,Amerika,USA
8959,6/2/2021,2021,6,Jun,13,952000,12376000,8814000,Sosial Media,Proseware Ink Jet Fax Machine E100 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Amerika,USA
8998,8/13/2021,2021,8,Aug,18,3043000,54774000,28530000,Sosial Media,"Adventure Works 20"" CRT TV E15 White",TV and Video,Televisions,Adventure Works,Amerika,USA
9008,5/24/2021,2021,5,May,13,3484000,45292000,22724000,Sosial Media,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,Cell phones,Touch Screen Phones ,"Contoso, Ltd",Amerika,USA
8823,10/11/2019,2019,10,Oct,5,108000,540000,108000,Sosial Media,Contoso 2G MP3 Player E200 Blue,Audio,MP4&MP3,"Contoso, Ltd",Amerika,USA
9021,5/29/2021,2021,5,May,13,342000,4446000,130000,Reseller,Contoso Digital Camera/Camcorder USB Cable E324 Purple,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Amerika,USA
9031,10/25/2021,2021,10,Oct,20,2200000,44000000,35900000,Reseller,SV DVD 7-Inch Player Portable E200 Black,Movies,Movie DVD,Southridge Video,Amerika,USA
9034,3/28/2021,2021,3,Mar,10,6990000,69900000,57690000,Sosial Media,Contoso Projector 720p M620 White,Computers,Projectors & Screens,"Contoso, Ltd",Amerika,USA
9045,9/28/2021,2021,9,Sep,10,16000000,160000000,127280000,Sosial Media,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,Cameras,Camcorders,"Fabrikam, Inc.",Amerika,USA
9053,10/22/2021,2021,10,Oct,10,2510000,25100000,17070000,Sosial Media,Proseware Screen 106in M1609 Silver,Computers,Projectors & Screens,"Proseware, Inc.",Amerika,USA
9062,6/9/2021,2021,6,Jun,18,206000,3708000,3348000,Sosial Media,Contoso Desktop Alternative Bundle E200 White,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
9072,4/28/2021,2021,4,Apr,13,122000,1586000,390000,Sosial Media,SV DVD 38 DVD Storage Binder E25 Red,Movies,Movie DVD,Southridge Video,Amerika,USA
9077,11/22/2021,2021,11,Nov,20,6520000,130400000,47300000,Sosial Media,Fabrikam Laptop8.9 E8002 Red,Computers,Laptops,"Fabrikam, Inc.",Amerika,USA
9080,2/26/2021,2021,2,Feb,12,3344000,40128000,5304000,Sosial Media,A. Datum Consumer Digital Camera E100 Orange,Cameras,Digital Cameras,A. Datum Corporation,Amerika,USA
9111,4/9/2021,2021,4,Apr,13,164000,2132000,-13000,Reseller,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
9114,6/26/2021,2021,6,Jun,9,5094000,45846000,4176000,Sosial Media,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange",Cameras,Camcorders,"Fabrikam, Inc.",Amerika,USA
9115,8/28/2021,2021,8,Aug,9,147000,1323000,1035000,Website,Contoso Notebook Peripheral Kit M69 White,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
9121,4/18/2021,2021,4,Apr,13,30488000,396344000,326170000,Website,Proseware Projector 1080p DLP86 Black,Computers,Projectors & Screens,"Proseware, Inc.",Amerika,USA
9125,8/21/2021,2021,8,Aug,9,8528000,76752000,26082000,Sosial Media,Adventure Works Desktop PC2.33 XD233 White,Computers,Desktops,Adventure Works,Amerika,USA
9126,8/28/2021,2021,8,Aug,9,102000,918000,225000,Sosial Media,Contoso Smart Battery M901 Grey,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
9140,10/16/2021,2021,10,Oct,10,5000000,50000000,44080000,Website,"Adventure Works 32"" LCD HDTV M130 Black",TV and Video,Televisions,Adventure Works,Amerika,USA
9141,2/11/2021,2021,2,Feb,24,18777000,450648000,280560000,Toko,Litware Home Theater System 7.1 Channel M710 Brown,TV and Video,Home Theater System,"Litware, Inc.",Amerika,USA
9142,8/19/2021,2021,8,Aug,9,3735000,33615000,513000,Sosial Media,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,Cameras,Camcorders,"Fabrikam, Inc.",Amerika,USA
9146,4/6/2021,2021,4,Apr,13,1268000,16484000,13013000,Sosial Media,SV 16xDVD E340 Silver,TV and Video,VCD & DVD,Southridge Video,Amerika,USA
9149,10/7/2021,2021,10,Oct,10,7580000,75800000,15000000,Sosial Media,Fabrikam Laptop15.4W M5480 White,Computers,Laptops,"Fabrikam, Inc.",Amerika,USA
9172,2/7/2021,2021,2,Feb,12,3364000,40368000,37500000,Sosial Media,The Phone Company Pen Touch Screen Phones M320 Gold,Cell phones,Touch Screen Phones ,The Phone Company,Amerika,USA
9175,6/25/2021,2021,6,Jun,18,2496000,44928000,43452000,Sosial Media,Proseware Screen 85in E1010 Silver,Computers,Projectors & Screens,"Proseware, Inc.",Amerika,USA
9182,10/4/2021,2021,10,Oct,10,2290000,22900000,12190000,Sosial Media,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Amerika,USA
9185,3/13/2021,2021,3,Mar,10,390000,3900000,1120000,Sosial Media,Contoso Private Automatic Branch Exchange M65 White,Cell phones,Home & Office Phones,"Contoso, Ltd",Amerika,USA
8961,10/22/2019,2019,10,Oct,5,240000,1200000,240000,Sosial Media,NT Wireless Bluetooth Stereo Headphones E102 White,Audio,Bluetooth Headphones,Northwind Traders,Amerika,USA
9206,4/9/2021,2021,4,Apr,26,15455000,401830000,232648000,Sosial Media,Adventure Works Desktop PC2.30 MD230 Silver,Computers,Desktops,Adventure Works,Amerika,USA
9209,4/20/2021,2021,4,Apr,13,7800000,101400000,87737000,Sosial Media,Fabrikam SLR Camera X146 Black,Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Amerika,USA
9211,6/6/2021,2021,6,Jun,9,1674000,15066000,9639000,Toko,A. Datum All in One Digital Camera M200 Grey,Cameras,Digital Cameras,A. Datum Corporation,Amerika,USA
9231,3/15/2021,2021,3,Mar,10,139000,1390000,360000,Sosial Media,Contoso DVD 58 DVD Storage Binder M55 Red,Movies,Movie DVD,"Contoso, Ltd",Amerika,USA
9245,4/6/2021,2021,4,Apr,13,2112000,27456000,13845000,Sosial Media,A. Datum Ultra Compact Digital Camera M190 Black,Cameras,Digital Cameras,A. Datum Corporation,Amerika,USA
9259,6/22/2021,2021,6,Jun,9,859000,7731000,1458000,Sosial Media,SV 160GB USB2.0 Portable Hard Disk M65 Grey,Computers,Computers Accessories,Southridge Video,Amerika,USA
9269,1/24/2021,2021,1,Jan,24,7108000,170592000,113856000,Sosial Media,WWI Desktop PC1.80 E1802 White,Computers,Desktops,Wide World Importers,Amerika,USA
9276,4/15/2021,2021,4,Apr,13,7527000,97851000,75621000,Sosial Media,"A. Datum SLR Camera 35"" X358 Gold",Cameras,Digital SLR Cameras,A. Datum Corporation,Amerika,USA
9306,4/10/2021,2021,4,Apr,13,2016000,26208000,19331000,Toko,Contoso DVD 9-Inch Player Portable M300 White,Movies,Movie DVD,"Contoso, Ltd",Amerika,USA
9308,8/10/2021,2021,8,Aug,18,3560000,64080000,50058000,Sosial Media,The Phone Company Touch Screen Phones - LCD M12 Black,Cell phones,Touch Screen Phones ,The Phone Company,Amerika,USA
9327,1/26/2021,2021,1,Jan,12,7605000,91260000,32736000,Sosial Media,Litware Home Theater System 5.1 Channel M510 Brown,TV and Video,Home Theater System,"Litware, Inc.",Amerika,USA
9328,4/29/2021,2021,4,Apr,13,13000,169000,39000,Sosial Media,SV USB Data Cable E600 Grey,Computers,Computers Accessories,Southridge Video,Amerika,USA
9329,5/7/2021,2021,5,May,13,2676000,34788000,12792000,Toko,Proseware Laser Jet Color Printer X300 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Amerika,USA
9347,3/9/2021,2021,3,Mar,10,579000,5790000,5310000,Sosial Media,Contoso DVD External DVD Burner M200 Blue,Movies,Movie DVD,"Contoso, Ltd",Amerika,USA
9348,8/21/2021,2021,8,Aug,18,3392000,61056000,48978000,Reseller,WWI Screen 100in M1609 White,Computers,Projectors & Screens,Wide World Importers,Amerika,USA
9358,3/9/2021,2021,3,Mar,10,2790000,27900000,10260000,Sosial Media,WWI LCD20W M250 White,Computers,Monitors,Wide World Importers,Amerika,USA
9374,11/16/2021,2021,11,Nov,20,1980000,39600000,15820000,Toko,SV Wireless LAN PCI Network Card Adapter E902 Black,Computers,Computers Accessories,Southridge Video,Amerika,USA
9392,2/10/2021,2021,2,Feb,12,3360000,40320000,26004000,Sosial Media,The Phone Company PDA Palm 3.5 inch M810 White,Cell phones,Smart phones & PDAs ,The Phone Company,Amerika,USA
9411,5/20/2021,2021,5,May,13,4043000,52559000,3601000,Sosial Media,WWI Laptop8.9 E0089 White,Computers,Laptops,Wide World Importers,Amerika,USA
9420,6/27/2021,2021,6,Jun,9,1871000,16839000,10314000,Reseller,Proseware Laser Jet Color Printer X300 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Amerika,USA
9177,11/29/2019,2019,11,Nov,5,300000,1500000,300000,Sosial Media,Contoso 4G MP3 Player E400 Black,Audio,MP4&MP3,"Contoso, Ltd",Amerika,USA
9433,5/17/2021,2021,5,May,13,3270000,42510000,41223000,Sosial Media,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",Cell phones,Touch Screen Phones ,The Phone Company,Amerika,USA
9435,5/26/2021,2021,5,May,26,2510000,65260000,54548000,Website,SV 80GB USB2.0 Portable Hard Disk E500 Yellow,Computers,Computers Accessories,Southridge Video,Amerika,USA
9451,4/29/2021,2021,4,Apr,13,9551000,124163000,103376000,Sosial Media,Proseware Laptop15.4W M518 White,Computers,Laptops,"Proseware, Inc.",Amerika,USA
9219,11/14/2019,2019,11,Nov,5,750000,3750000,1995000,Sosial Media,WWI 1GB Pulse Smart pen E50 White,Audio,Recording Pen,Wide World Importers,Amerika,USA
9455,7/21/2021,2021,7,Jul,9,2781000,25029000,12924000,Toko,SV Car Video TFT7 M7001 Silver,TV and Video,Car Video,Southridge Video,Amerika,USA
9458,4/23/2021,2021,4,Apr,13,18544000,241072000,234637000,Sosial Media,"Fabrikam Independent Filmmaker 2/3"" 17mm X100 Blue",Cameras,Camcorders,"Fabrikam, Inc.",Amerika,USA
9461,7/23/2021,2021,7,Jul,9,2759000,24831000,23148000,Sosial Media,The Phone Company Smart phones Unlocked International M800 Grey,Cell phones,Smart phones & PDAs ,The Phone Company,Amerika,USA
9493,10/10/2021,2021,10,Oct,20,2040000,40800000,18880000,Sosial Media,SV 80GB USB2.0 Portable Hard Disk E500 Yellow,Computers,Computers Accessories,Southridge Video,Amerika,USA
9494,9/25/2021,2021,9,Sep,10,700000,7000000,5110000,Sosial Media,Contoso Wireless Laser Mouse M55 Grey,Computers,Computers Accessories,"Contoso, Ltd",Amerika,USA
9542,8/28/2021,2021,8,Aug,9,3658000,32922000,16128000,Sosial Media,Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black,Cameras,Camcorders,"Fabrikam, Inc.",Amerika,USA
9564,2/10/2021,2021,2,Feb,12,5148000,61776000,39720000,Sosial Media,Contoso Home Theater System 5.1 Channel M1500 Black,TV and Video,Home Theater System,"Contoso, Ltd",Amerika,USA
9584,12/25/2021,2021,12,Dec,12,3875000,46500000,39444000,Sosial Media,Fabrikam SLR Camera M147 Grey,Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Amerika,USA
9589,11/8/2021,2021,11,Nov,30,20970000,629100000,400320000,Website,Litware Home Theater System 5.1 Channel M511 Black,TV and Video,Home Theater System,"Litware, Inc.",Amerika,USA
9608,7/4/2021,2021,7,Jul,18,19470000,350460000,233406000,Reseller,"Adventure Works 37"" 1080p LCD HDTV M150W Brown",TV and Video,Televisions,Adventure Works,Amerika,USA
